"","GEOID10","NatWalkInd","County"
"2349","39169",6.39430894310976,"Wayne"
"2352","39173",6.92592592612222,"Wood"
"2353","39175",5.99242424254545,"Wyandot"
"2354","40001",4.12962962961111,"Adair"
"2356","40005",4.73611111141667,"Atoka"
"2360","40013",5.99462365596774,"Bryan"
"2361","40015",5.91071428546429,"Caddo"
"2362","40017",6.95940170944872,"Canadian"
"2363","40019",7.8492063492381,"Carter"
"2367","40027",9.19075144524277,"Cleveland"
"2368","40029",4.49999999983333,"Coal"
"2369","40031",7.41468253975,"Comanche"
"2370","40033",4.9166666665,"Cotton"
"2371","40035",6.32051282023077,"Craig"
"2372","40037",5.97163120557447,"Creek"
"2374","40041",5.83974359,"Delaware"
"2378","40047",7.72826086976087,"Garfield"
"2379","40049",6.19871794842308,"Garvin"
"2380","40051",6.33333333333333,"Grady"
"2385","40061",4.78787878781818,"Haskell"
"2386","40063",6.17857142864286,"Hughes"
"2388","40067",6.27777777783333,"Jefferson"
"2389","40069",4.33333333333333,"Johnston"
"2390","40071",7.55263157915789,"Kay"
"2393","40077",4.645833333375,"Latimer"
"2394","40079",5.41452991451282,"Le Flore"
"2396","40083",5.421874999875,"Logan"
"2397","40085",4.69047619057143,"Love"
"2398","40087",6.53333333335,"McClain"
"2399","40089",5.6145833333125,"McCurtain"
"2400","40091",4.99166666635,"McIntosh"
"2402","40095",5.13636363636364,"Marshall"
"2403","40097",5.84895833321875,"Mayes"
"2404","40099",7.095238095,"Murray"
"2405","40101",7.10928961755738,"Muskogee"
"2407","40105",5.18055555558333,"Nowata"
"2408","40107",5.20833333341667,"Okfuskee"
"2409","40109",10.757690368174,"Oklahoma"
"2410","40111",6.40952380968571,"Okmulgee"
"2411","40113",6.17142857171429,"Osage"
"2412","40115",6.78735632165517,"Ottawa"
"2414","40119",7.57407407431482,"Payne"
"2415","40121",6.23809523802381,"Pittsburg"
"2416","40123",7.00520833346875,"Pontotoc"
"2417","40125",6.90566037728302,"Pottawatomie"
"2418","40127",4.75925925933333,"Pushmataha"
"2420","40131",5.90277777779167,"Rogers"
"2421","40133",6.04320987655556,"Seminole"
"2422","40135",6.20512820511538,"Sequoyah"
"2423","40137",6.73333333342857,"Stephens"
"2425","40141",6.5333333341,"Tillman"
"2426","40143",11.3520686965386,"Tulsa"
"2427","40145",5.35317460316667,"Wagoner"
"2428","40147",6.99224806225581,"Washington"
"2433","41003",11.6885245902787,"Benton"
"2434","41005",11.025462962875,"Clackamas"
"2438","41011",9.41798941777778,"Coos"
"2442","41017",9.38039215662353,"Deschutes"
"2443","41019",8.91071428553571,"Douglas"
"2449","41029",10.2624671916299,"Jackson"
"2450","41031",5.1666666665,"Jefferson"
"2452","41033",8.49074074105556,"Josephine"
"2455","41039",11.1342412451089,"Lane"
"2458","41043",9.01960784309412,"Linn"
"2459","41045",1,"Malheur"
"2461","41047",11.8645833330677,"Marion"
"2463","41051",15.4237179487346,"Multnomah"
"2465","41053",9.74390243897561,"Polk"
"2468","41059",8.3333333335,"Umatilla"
"2473","41067",12.6419141911452,"Washington"
"2475","41071",10.4320987652593,"Yamhill"
"2476","42001",7.52678571408929,"Adams"
"2477","42003",12.7137814610672,"Allegheny"
"2480","42007",9.0646766168209,"Beaver"
"2482","42011",7.90628930821509,"Berks"
"2483","42013",8.21091445452212,"Blair"
"2485","42017",9.94166666662632,"Bucks"
"2487","42019",6.83750000019167,"Butler"
"2488","42021",7.77160493831852,"Cambria"
"2490","42025",6.62418300631373,"Carbon"
"2491","42027",10.7789115645612,"Centre"
"2493","42029",9.11320754723774,"Chester"
"2494","42031",6.91203703727778,"Clarion"
"2495","42033",6.90256410236923,"Clearfield"
"2496","42035",7.0540540547027,"Clinton"
"2497","42037",7.09696969683636,"Columbia"
"2498","42039",5.96825396821429,"Crawford"
"2499","42041",10.7628635347785,"Cumberland"
"2501","42043",11.9412280701053,"Dauphin"
"2502","42045",13.3344801224839,"Delaware"
"2505","42049",11.1111111109481,"Erie"
"2507","42051",6.86564625827551,"Fayette"
"2508","42053",5.083333333375,"Forest"
"2509","42055",6.66479400759551,"Franklin"
"2515","42067",5.50000000021053,"Juniata"
"2516","42069",8.3618784531105,"Lackawanna"
"2517","42071",7.42944785269939,"Lancaster"
"2518","42073",6.86580086572727,"Lawrence"
"2519","42075",8.25882352927059,"Lebanon"
"2520","42077",12.6612466123333,"Lehigh"
"2521","42079",7.69799054374823,"Luzerne"
"2523","42081",7.63569321528319,"Lycoming"
"2524","42083",6.35294117629412,"McKean"
"2525","42085",6.78378378379279,"Mercer"
"2527","42089",7.26595744662766,"Monroe"
"2528","42091",11.7568452380482,"Montgomery"
"2529","42093",7.10256410253846,"Montour"
"2530","42095",11.9892739272426,"Northampton"
"2531","42097",7.92391304341304,"Northumberland"
"2532","42099",5.73809523791429,"Perry"
"2533","42101",14.8576100628725,"Philadelphia"
"2537","42107",7.35555555542222,"Schuylkill"
"2538","42109",6.54597701158621,"Snyder"
"2540","42111",6.22916666677778,"Somerset"
"2542","42115",5.82083333325,"Susquehanna"
"2544","42119",7.42000000032,"Union"
"2546","42121",6.33333333352941,"Venango"
"2548","42125",7.16564417156442,"Washington"
"2550","42129",7.68907563027731,"Westmoreland"
"2551","42131",5.50757575740909,"Wyoming"
"2552","42133",9.56314699805901,"York"
"2553","44001",11.7763157887632,"Bristol"
"2554","44003",12.1735537189421,"Kent"
"2556","44005",11.5628415298361,"Newport"
"2558","44007",13.6432865731784,"Providence"
"2559","44009",8.79347826073913,"Washington"
"2562","45003",5.85377358483019,"Aiken"
"2565","45007",6.34266666676,"Anderson"
"2568","45013",6.80480480482883,"Beaufort"
"2570","45015",6.23063973059596,"Berkeley"
"2573","45019",11.143874644047,"Charleston"
"2576","45023",5.09677419358064,"Chester"
"2580","45031",5.77272727269091,"Darlington"
"2582","45035",6.97512437814925,"Dorchester"
"2585","45041",6.22484276723585,"Florence"
"2587","45043",6.47037037037778,"Georgetown"
"2589","45045",9.32091503277255,"Greenville"
"2591","45049",4.90625,"Hampton"
"2592","45051",6.86507936521088,"Horry"
"2596","45057",5.80072463773913,"Lancaster"
"2597","45059",5.08908045967241,"Laurens"
"2598","45061",3.81372549023529,"Lee"
"2599","45063",7.40890269157764,"Lexington"
"2601","45065",4.72916666675,"McCormick"
"2605","45073",6.02564102551923,"Oconee"
"2606","45075",5.59909909917568,"Orangeburg"
"2607","45077",6.97222222227778,"Pickens"
"2608","45079",10.6079234972459,"Richland"
"2611","45083",6.32307692297949,"Spartanburg"
"2612","45085",6.47303921585294,"Sumter"
"2613","45087",4.9320987652963,"Union"
"2615","45091",6.92507645276147,"York"
"2618","46007",6,"Bennett"
"2623","46017",5.25,"Buffalo"
"2626","46023",6.38888888883333,"Charles Mix"
"2631","46031",4,"Corson"
"2636","46041",5.3666666668,"Dewey"
"2651","46071",2.916666667,"Jackson"
"2654","46075",7.166666667,"Jones"
"2658","46083",7.19444444446667,"Lincoln"
"2659","46085",5.5,"Lyman"
"2664","46093",6.08823529435294,"Meade"
"2665","46095",4.25,"Mellette"
"2667","46099",11.6694444446,"Minnehaha"
"2668","46102",5.916666666,"Oglala Lakota"
"2669","46103",7.95522388074627,"Pennington"
"2671","46107",8,"Potter"
"2672","46109",6.0166666667,"Roberts"
"2676","46115",5.69047619057143,"Spink"
"2679","46121",3.33333333342857,"Todd"
"2682","46127",6.53703703711111,"Union"
"2685","46137",4.75,"Ziebach"
"2686","47001",5.33333333336538,"Anderson"
"2691","47009",5.83771929828947,"Blount"
"2693","47011",6.45757575778182,"Bradley"
"2697","47019",4.59210526331579,"Carter"
"2698","47021",4.82539682542857,"Cheatham"
"2702","47029",4.85897435907692,"Cocke"
"2707","47037",10.7324840765117,"Davidson"
"2710","47041",4.83333333346154,"DeKalb"
"2711","47043",5.77777777803333,"Dickson"
"2713","47047",4.36868686860606,"Fayette"
"2717","47055",5.36842105231579,"Giles"
"2718","47057",4.14583333325,"Grainger"
"2719","47059",4.6527777779375,"Greene"
"2721","47063",5.8928571427381,"Hamblen"
"2722","47065",8.12244897965714,"Hamilton"
"2726","47071",5.32456140347368,"Hardin"
"2727","47073",4.70833333322222,"Hawkins"
"2728","47075",4.9555555556,"Haywood"
"2732","47083",4.83333333328571,"Houston"
"2733","47085",5.208333333375,"Humphreys"
"2735","47089",5.89062500009375,"Jefferson"
"2737","47093",8.97933884289256,"Knox"
"2739","47097",4.27083333329167,"Lauderdale"
"2743","47105",5.84946236548387,"Loudon"
"2745","47109",4.350877193,"McNairy"
"2747","47113",6.17619047624286,"Madison"
"2748","47115",4.85087719294737,"Marion"
"2750","47119",6.2800000001,"Maury"
"2752","47123",5.06547619042857,"Monroe"
"2753","47125",6.04960317466667,"Montgomery"
"2755","47127",4,"Moore"
"2756","47129",3.44444444446667,"Morgan"
"2759","47135",4.16666666685714,"Perry"
"2760","47137",5.0666666668,"Pickett"
"2762","47141",6.14227642273171,"Putnam"
"2764","47145",5.12916666685,"Roane"
"2766","47147",5.56372549029412,"Robertson"
"2767","47149",6.58130081305691,"Rutherford"
"2769","47153",5.437500000125,"Sequatchie"
"2770","47155",6.03875968993023,"Sevier"
"2772","47157",10.9943910257163,"Shelby"
"2775","47161",4.42592592588889,"Stewart"
"2777","47163",6.86936936954054,"Sullivan"
"2778","47165",5.88475177310638,"Sumner"
"2779","47167",4.85714285705714,"Tipton"
"2780","47169",5.5666666668,"Trousdale"
"2781","47171",6.4047619045,"Unicoi"
"2782","47173",4.34523809521429,"Union"
"2783","47175",3.99999999975,"Van Buren"
"2784","47177",5.36419753092593,"Warren"
"2785","47179",6.58119658103846,"Washington"
"2788","47185",4.46078431370588,"White"
"2789","47187",7.45061728388889,"Williamson"
"2790","47189",5.92622950814754,"Wilson"
"2793","48005",6.35256410255769,"Angelina"
"2795","48009",5.33333333377778,"Archer"
"2798","48015",5.67499999995,"Austin"
"2800","48019",5.38888888883333,"Bandera"
"2804","48027",7.36185383245989,"Bell"
"2806","48029",11.5007730364425,"Bexar"
"2811","48037",6.72297297298649,"Bowie"
"2812","48039",6.32862523549153,"Brazoria"
"2814","48041",7.4387464388547,"Brazos"
"2823","48057",7.21568627429412,"Calhoun"
"2825","48059",5.65277777775,"Callahan"
"2826","48061",7.05255255260811,"Cameron"
"2832","48071",5.55263157889474,"Chambers"
"2836","48077",4.772727273,"Clay"
"2840","48085",9.85976039458139,"Collin"
"2842","48089",6.509259259,"Colorado"
"2843","48091",7.02604166671875,"Comal"
"2846","48097",6.5722222222,"Cooke"
"2847","48099",5.87943262417021,"Coryell"
"2855","48113",11.9026194760984,"Dallas"
"2860","48121",9.52557319221164,"Denton"
"2867","48135",7.6345565750367,"Ector"
"2869","48139",6.07801418421277,"Ellis"
"2870","48141",11.583658854209,"El Paso"
"2873","48145",5.96153846153846,"Falls"
"2879","48157",7.96889952161722,"Fort Bend"
"2881","48161",6.23076923061539,"Freestone"
"2884","48167",7.91450777198964,"Galveston"
"2890","48177",6.3437500004375,"Gonzales"
"2892","48181",6.37862318845652,"Grayson"
"2893","48183",7.59219858143617,"Gregg"
"2895","48185",5.00000000005556,"Grimes"
"2896","48187",6.34684684674324,"Guadalupe"
"2902","48199",5.27027027032432,"Hardin"
"2903","48201",11.4357298474953,"Harris"
"2905","48203",5.82051282059615,"Harrison"
"2908","48209",6.70000000005,"Hays"
"2911","48215",7.18491124262722,"Hidalgo"
"2915","48221",6.12777777793333,"Hood"
"2927","48245",7.39430894306341,"Jefferson"
"2931","48251",6.09965635742268,"Johnson"
"2932","48253",5.697916666625,"Jones"
"2934","48257",7.12994350271186,"Kaufman"
"2942","48273",7.75757575777273,"Kleberg"
"2945","48277",6.43421052644737,"Lamar"
"2949","48285",6.39814814855556,"Lavaca"
"2950","48287",4.66666666669231,"Lee"
"2952","48291",5.10457516352941,"Liberty"
"2958","48303",8.20197044335961,"Lubbock"
"2962","48309",7.02439024382317,"McLennan"
"2965","48313",4.81818181818182,"Madison"
"2969","48321",6.7238095236,"Matagorda"
"2972","48325",5.81410256411538,"Medina"
"2974","48329",8.29340277779167,"Midland"
"2980","48339",6.65053763451613,"Montgomery"
"2988","48355",11.7937499997375,"Nueces"
"2992","48361",5.95641025646154,"Orange"
"2993","48363",6.98611111120833,"Palo Pinto"
"2995","48367",5.74848484843636,"Parker"
"2998","48373",5.69892473116129,"Polk"
"2999","48375",11.6510416664896,"Potter"
"3003","48381",10.4496527778125,"Randall"
"3011","48397",8.0944444442,"Rockwall"
"3016","48407",3.4666666666,"San Jacinto"
"3017","48409",7.07037037028889,"San Patricio"
"3024","48423",7.19767441871318,"Smith"
"3026","48425",6.466666666,"Somervell"
"3033","48439",9.58956916107058,"Tarrant"
"3035","48441",7.74057971016522,"Taylor"
"3041","48451",7.72048611101042,"Tom Green"
"3043","48453",11.5247553253869,"Travis"
"3052","48469",7.3645833331875,"Victoria"
"3054","48471",5.52631578947368,"Walker"
"3055","48473",5.52631578963158,"Waller"
"3057","48477",6.972222222375,"Washington"
"3058","48479",8.36428571412857,"Webb"
"3060","48481",6.80952380951429,"Wharton"
"3062","48485",7.54444444425714,"Wichita"
"3066","48491",7.60836762688889,"Williamson"
"3067","48493",4.35632183910345,"Wilson"
"3069","48497",5.61904761905714,"Wise"
"3075","49001",7.52777777716667,"Beaver"
"3077","49005",7.52850877178947,"Cache"
"3079","49007",7.03571428521429,"Carbon"
"3081","49011",11.5075268816903,"Davis"
"3082","49013",5.98611111075,"Duchesne"
"3084","49017",7.2083333325,"Garfield"
"3085","49019",7.738095238,"Grand"
"3086","49021",7.91358024703704,"Iron"
"3087","49023",7.547619047,"Juab"
"3088","49025",6.23809523757143,"Kane"
"3093","49035",13.3535188216154,"Salt Lake"
"3095","49037",3.04166666675,"San Juan"
"3100","49045",9.32795698925806,"Tooele"
"3102","49047",4.4,"Uintah"
"3104","49049",10.8842054264302,"Utah"
"3106","49051",5.95833333325,"Wasatch"
"3108","49053",7.90643274840351,"Washington"
"3110","49057",11.4632183907034,"Weber"
"3114","50007",10.7340067341717,"Chittenden"
"3117","50011",8.00450450451351,"Franklin"
"3118","50013",6.125,"Grand Isle"
"3126","51001",5.36781609189655,"Accomack"
"3128","51003",7.96969696951515,"Albemarle"
"3129","51005",6.95555555553333,"Alleghany"
"3130","51007",3.92592592577778,"Amelia"
"3131","51009",6.42857142890476,"Amherst"
"3132","51011",4.7222222225,"Appomattox"
"3133","51013",14.186219739067,"Arlington"
"3135","51015",4.50641025640385,"Augusta"
"3136","51017",4.2,"Bath"
"3137","51019",4.75193798434884,"Bedford"
"3138","51021",3.9166666665,"Bland"
"3139","51023",5.104166666625,"Botetourt"
"3140","51025",4.41111111113333,"Brunswick"
"3141","51027",4.47916666675,"Buchanan"
"3142","51029",4.25757575754545,"Buckingham"
"3143","51031",6.49999999983784,"Campbell"
"3144","51033",4.72222222211111,"Caroline"
"3145","51035",4.62121212118182,"Carroll"
"3146","51036",4.472222222,"Charles City"
"3147","51037",4.3166666667,"Charlotte"
"3148","51041",7.07142857135714,"Chesterfield"
"3149","51043",5.66666666672727,"Clarke"
"3150","51045",5.05555555566667,"Craig"
"3151","51047",6.09999999995,"Culpeper"
"3152","51049",4.2291666665,"Cumberland"
"3153","51051",4.6249999999375,"Dickenson"
"3154","51053",4.61403508773684,"Dinwiddie"
"3157","51059",11.87254901963,"Fairfax"
"3159","51061",6.11574074072222,"Fauquier"
"3160","51063",5.354166666625,"Floyd"
"3161","51065",5.10256410253846,"Fluvanna"
"3162","51067",5.03645833334375,"Franklin"
"3163","51069",5.26086956517391,"Frederick"
"3164","51071",5.78888888906667,"Giles"
"3165","51073",6.00694444445833,"Gloucester"
"3166","51075",4.86904761892857,"Goochland"
"3167","51077",4.39215686276471,"Grayson"
"3168","51079",5.3333333333,"Greene"
"3169","51081",3.97222222216667,"Greensville"
"3170","51083",4.46236559129032,"Halifax"
"3171","51085",6.12727272721818,"Hanover"
"3172","51087",9.51078431381765,"Henrico"
"3174","51089",5.17886178863415,"Henry"
"3176","51093",5.40972222245833,"Isle of Wight"
"3177","51095",6.92592592588889,"James City"
"3179","51099",5.28787878790909,"King George"
"3181","51103",5.95833333333333,"Lancaster"
"3184","51107",7.86522633732099,"Loudoun"
"3187","51111",4.925925926,"Lunenburg"
"3188","51113",5.00000000014286,"Madison"
"3190","51117",5.88095238096429,"Mecklenburg"
"3192","51121",9.56609195382759,"Montgomery"
"3194","51127",5.5333333334,"New Kent"
"3195","51131",6.06944444433333,"Northampton"
"3197","51133",5.63888888891667,"Northumberland"
"3199","51135",5.49999999993333,"Nottoway"
"3201","51137",5.3125000001875,"Orange"
"3202","51139",5.26984126985714,"Page"
"3203","51141",4.42156862747059,"Patrick"
"3204","51143",4.01893939395455,"Pittsylvania"
"3205","51145",5.24999999992857,"Powhatan"
"3206","51147",5.32142857142857,"Prince Edward"
"3207","51149",5.1428571427619,"Prince George"
"3208","51153",8.63682678328384,"Prince William"
"3210","51155",5.9333333332,"Pulaski"
"3213","51159",4.8055555555,"Richmond"
"3214","51161",7.28086419796296,"Roanoke"
"3215","51163",4.70370370383333,"Rockbridge"
"3216","51165",4.82269503555319,"Rockingham"
"3217","51167",4.37500000014286,"Russell"
"3218","51169",4.15,"Scott"
"3219","51171",5.19871794865385,"Shenandoah"
"3220","51173",5.22619047632143,"Smyth"
"3221","51175",3.8333333334,"Southampton"
"3222","51177",6.12676056338028,"Spotsylvania"
"3223","51179",6.35215053772581,"Stafford"
"3224","51181",3.07142857157143,"Surry"
"3225","51183",5.24242424236364,"Sussex"
"3226","51185",5.537037037,"Tazewell"
"3227","51187",6.90740740748148,"Warren"
"3228","51191",5.19523809522857,"Washington"
"3229","51193",5.7500000001875,"Westmoreland"
"3230","51195",5.511904762,"Wise"
"3231","51197",5.986111111125,"Wythe"
"3232","51199",6.358333333425,"York"
"3234","51510",14.5110062893113,"Alexandria"
"3236","51520",8.85897435876923,"Bristol"
"3237","51530",12.0000000011667,"Buena Vista"
"3238","51540",14.2387387388378,"Charlottesville"
"3239","51550",9.54508196730328,"Chesapeake"
"3240","51570",8.40909090945454,"Colonial Heights"
"3241","51580",12.9761904771429,"Covington"
"3242","51590",7.62719298218421,"Danville"
"3244","51595",7.88095238085714,"Emporia"
"3245","51600",15.6666666664706,"Fairfax"
"3246","51610",15.81249999875,"Falls Church"
"3247","51620",7.27777777783333,"Franklin"
"3248","51630",9.437500001125,"Fredericksburg"
"3249","51640",8.624999999125,"Galax"
"3250","51650",11.561855670268,"Hampton"
"3252","51660",14.6481481474074,"Harrisonburg"
"3253","51670",7.8541666663125,"Hopewell"
"3255","51678",14.6666666645,"Lexington"
"3256","51680",13.7414965987755,"Lynchburg"
"3257","51683",13.16666666732,"Manassas"
"3258","51685",12.062500001625,"Manassas Park"
"3259","51690",7.06666666646667,"Martinsville"
"3260","51700",10.9685039372283,"Newport News"
"3261","51710",13.2873873873622,"Norfolk"
"3264","51730",7.8035714285,"Petersburg"
"3265","51735",5.7500000001,"Poquoson"
"3267","51740",12.1518987343797,"Portsmouth"
"3269","51750",11.6515151505455,"Radford"
"3270","51760",13.5910973083043,"Richmond"
"3271","51770",13.0043859649605,"Roanoke"
"3272","51775",10.5833333332,"Salem"
"3273","51790",8.5500000003,"Staunton"
"3274","51800",6.01333333325333,"Suffolk"
"3275","51810",10.8626799557973,"Virginia Beach"
"3277","51820",8.07843137252941,"Waynesboro"
"3278","51830",10.4444444444444,"Williamsburg"
"3279","51840",9.65972222291667,"Winchester"
"3282","53005",10.4829683699051,"Benton"
"3284","53009",8.78086419757407,"Clallam"
"3286","53011",10.5827380953143,"Clark"
"3288","53015",8.93820224704494,"Cowlitz"
"3290","53019",6.333333333,"Ferry"
"3292","53021",10.5243055553958,"Franklin"
"3295","53025",6.81521739147826,"Grant"
"3296","53027",10.284153005459,"Grays Harbor"
"3300","53033",12.8835327235876,"King"
"3302","53035",9.17995910020245,"Kitsap"
"3308","53045",11.83333333,"Mason"
"3310","53047",5.47222222216667,"Okanogan"
"3314","53053",10.3675595238125,"Pierce"
"3316","53057",8.04901960717647,"Skagit"
"3319","53061",10.6523046094208,"Snohomish"
"3321","53063",11.8374741200435,"Spokane"
"3322","53065",3.75,"Stevens"
"3324","53067",9.36875000010625,"Thurston"
"3327","53071",8.91472868204651,"Walla Walla"
"3328","53073",7.26960784327451,"Whatcom"
"3329","53075",6.36868686884849,"Whitman"
"3330","53077",7.70581655462416,"Yakima"
"3335","54009",5.96969696986364,"Brooke"
"3336","54011",8.21341463385366,"Cabell"
"3340","54019",5.64957264951282,"Fayette"
"3345","54029",6.20430107509677,"Hancock"
"3347","54033",7.4880952385,"Harrison"
"3350","54039",7.31384015594152,"Kanawha"
"3355","54049",7.00564971776271,"Marion"
"3356","54051",6.62121212124242,"Marshall"
"3358","54055",6.65986394563265,"Mercer"
"3359","54057",6.76666666635,"Mineral"
"3361","54061",7.2716666665,"Monongalia"
"3365","54069",8.25000000008333,"Ohio"
"3370","54079",6.55128205138462,"Putnam"
"3371","54081",6.51169590638596,"Raleigh"
"3375","54089",4.69444444416667,"Summers"
"3380","54099",5.25000000013889,"Wayne"
"3382","54103",6.64814814838889,"Wetzel"
"3383","54105",3.58333333325,"Wirt"
"3384","54107",7.2439613525942,"Wood"
"3385","54109",5.13157894736842,"Wyoming"
"3387","55003",4.166666667,"Ashland"
"3389","55005",6.0916666666,"Barron"
"3391","55009",7.27616279068605,"Brown"
"3394","55015",6.37373737363636,"Calumet"
"3395","55017",6.518115942,"Chippewa"
"3399","55025",11.384199134211,"Dane"
"3402","55029",6.41025641015385,"Door"
"3404","55031",10.9552845523902,"Douglas"
"3407","55035",7.6570048307971,"Eau Claire"
"3408","55037",4.6666666666,"Florence"
"3409","55039",6.97674418622093,"Fond du Lac"
"3413","55047",6.34166666655,"Green Lake"
"3415","55051",6.45238095257143,"Iron"
"3418","55055",7.0287356322931,"Jefferson"
"3419","55057",5.64583333333333,"Juneau"
"3420","55059",8.14173228340158,"Kenosha"
"3423","55063",11.9593023252791,"La Crosse"
"3427","55071",6.84459459456757,"Manitowoc"
"3429","55073",6.707119741,"Marathon"
"3431","55078",4.95098039205882,"Menominee"
"3432","55079",13.6281602489195,"Milwaukee"
"3435","55083",5.43452380946429,"Oconto"
"3438","55087",7.67811704845038,"Outagamie"
"3439","55089",7.40833333356667,"Ozaukee"
"3446","55101",10.849494949303,"Racine"
"3449","55105",10.5536723163898,"Rock"
"3451","55109",6.45289855082609,"St. Croix"
"3452","55111",6.47807017523684,"Sauk"
"3453","55113",5.52777777788889,"Sawyer"
"3454","55115",5.98888888916667,"Shawano"
"3455","55117",7.30845771129851,"Sheboygan"
"3458","55121",6.04545454554545,"Trempealeau"
"3460","55125",5.583333333,"Vilas"
"3462","55127",6.45736434123256,"Walworth"
"3464","55131",6.77309236948193,"Washington"
"3465","55133",8.67558528427425,"Waukesha"
"3466","55135",5.97967479685366,"Waupaca"
"3468","55139",9.7620865140229,"Winnebago"
"3469","55141",7.03935185177778,"Wood"
"3472","56005",7.33333333348,"Campbell"
"3476","56013",6.76344086022581,"Fremont"
"3480","56021",7.88725490180882,"Laramie"
"3483","56025",8.94097222191667,"Natrona"
"3487","56033",7.74603174619048,"Sheridan"
"3488","56035",6.45833333325,"Sublette"
"3492","56043",7.8124999995,"Washakie"
"3502","69110",1,"Saipan"
"3506","72003",3.71428571425,"Aguada"
"3508","72005",4.31060606061364,"Aguadilla"
"3510","72007",3,"Aguas Buenas"
"3511","72009",3.4,"Aibonito"
"3512","72011",3.80952380947619,"Añasco"
"3514","72013",4.1801801802027,"Arecibo"
"3516","72015",4.89743589738462,"Arroyo"
"3518","72017",4.166666666625,"Barceloneta"
"3521","72021",5.73084886128571,"Bayamón"
"3522","72023",3.5625,"Cabo Rojo"
"3524","72025",4.96264367812069,"Caguas"
"3525","72027",3.45614035089474,"Camuy"
"3527","72029",4.55913978490323,"Canóvanas"
"3528","72031",5.4417344173252,"Carolina"
"3530","72033",6.2333333333,"Cataño"
"3532","72035",4.51612903216129,"Cayey"
"3533","72037",3.7333333334,"Ceiba"
"3536","72041",3.3194444445,"Cidra"
"3539","72047",3.51666666675,"Corozal"
"3541","72051",4.31578947357895,"Dorado"
"3543","72053",4.87654320981482,"Fajardo"
"3544","72054",3.458333333375,"Florida"
"3546","72057",4.885416666625,"Guayama"
"3548","72059",3.97777777773333,"Guayanilla"
"3550","72061",5.36363636362121,"Guaynabo"
"3551","72063",4.19696969695455,"Gurabo"
"3552","72065",3.60869565217391,"Hatillo"
"3554","72067",4.36363636354545,"Hormigueros"
"3555","72069",4.02777777777778,"Humacao"
"3557","72071",3.87179487173077,"Isabela"
"3560","72075",3.898989899,"Juana Díaz"
"3562","72077",4.07575757577273,"Juncos"
"3563","72079",3.31372549017647,"Lajas"
"3567","72085",3.68627450982353,"Las Piedras"
"3568","72087",5.106060606,"Loíza"
"3570","72089",3.80952380964286,"Luquillo"
"3572","72091",4.60493827155556,"Manatí"
"3576","72097",4.74879227049275,"Mayagüez"
"3578","72099",3.40350877205263,"Moca"
"3580","72103",3.11111111106667,"Naguabo"
"3582","72105",3.8888888888,"Naranjito"
"3584","72109",2.99999999992308,"Patillas"
"3586","72111",3.69047619057143,"Peñuelas"
"3588","72113",5.1829573934812,"Ponce"
"3590","72115",3.61538461546154,"Quebradillas"
"3593","72119",4.47474747466667,"Río Grande"
"3597","72125",3.49275362317391,"San Germán"
"3598","72127",6.23091247665642,"San Juan"
"3600","72129",3.6031746032381,"San Lorenzo"
"3601","72131",6.666666667,"San Sebastián"
"3604","72135",4.41176470597059,"Toa Alta"
"3605","72137",5.4293785310339,"Toa Baja"
"3607","72139",4.86507936504762,"Trujillo Alto"
"3609","72143",4.01515151509091,"Vega Alta"
"3611","72145",4.45045045043243,"Vega Baja"
"3614","72149",3.25490196070588,"Villalba"
"3616","72153",4.55952380953571,"Yauco"
